search_date,country,raw_query,clicked_product_id,clicked_supplier_sku,search_result_count,zero_result_flag,session_id,customer_segment
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-74428,EL-89138,2,0,GEN-18982,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-69645,BA-22807,4,0,GEN-51437,Academic
2026-02-03,DE,anti cd20 human flow,EB-82968,GEN-44815,3,0,GEN-31562,Academic
2026-02-05,DE,hela lysate wb control,EB-57398,EL-67830,1,0,GEN-38080,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-23862,GEN-10512,3,0,GEN-63797,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-75145,BA-80139,4,0,GEN-37599,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-38970,EL-27892,2,0,GEN-90167,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-15159,CN-74592,2,0,GEN-25762,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-79648,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-79813,BA-55755,4,0,GEN-75322,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-29307,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-12446,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-63267,NB-71838,1,0,GEN-69452,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-41673,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-51469,EL-37800,2,0,GEN-78301,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-41784,EL-94523,2,0,GEN-55619,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-55442,CN-46579,2,0,GEN-53325,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-97989,LV-67588,5,0,GEN-56187,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-35523,Biopharma
2026-02-05,DE,hela lysate wb control,EB-70164,EL-23250,1,0,GEN-77257,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-64032,EL-73848,2,0,GEN-32366,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-61698,NB-11745,1,0,GEN-35226,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-68867,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-30900,BA-10006,4,0,GEN-61049,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-33109,BA-97259,4,0,GEN-20013,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-78151,CN-91035,2,0,GEN-21503,Hospital
2026-02-05,DE,hela lysate wb control,EB-27739,EL-91215,1,0,GEN-60943,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-51366,GEN-53469,3,0,GEN-78425,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-40966,BA-80704,4,0,GEN-91219,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-14472,LV-53856,5,0,GEN-18963,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-60120,GEN-93958,3,0,GEN-76815,Academic
2026-02-03,DE,anti cd20 human flow,EB-64114,GEN-66219,3,0,GEN-95109,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-92777,NB-29394,1,0,GEN-32131,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-93551,LV-16614,5,0,GEN-98576,Biopharma
2026-02-05,DE,hela lysate wb control,EB-28987,EL-23717,1,0,GEN-70191,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-58675,GEN-90638,3,0,GEN-72820,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-89721,BA-57886,4,0,GEN-14635,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-39379,EL-59457,2,0,GEN-70919,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-36691,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-45598,BA-28995,4,0,GEN-13620,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-30002,EL-21406,2,0,GEN-59687,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-37154,CN-17755,2,0,GEN-48739,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-96070,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-65476,CN-46724,2,0,GEN-34241,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-84735,NB-53508,1,0,GEN-84744,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-68576,LV-21249,5,0,GEN-84617,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-62902,CN-33915,2,0,GEN-78914,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-96846,NB-33376,1,0,GEN-14154,Academic
2026-02-05,DE,hela lysate wb control,EB-81979,EL-60767,1,0,GEN-38935,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-35643,GEN-50550,3,0,GEN-48471,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-62265,EL-86052,2,0,GEN-66695,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-22944,NB-67930,1,0,GEN-86620,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-53453,EL-67320,2,0,GEN-11267,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-13671,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-33355,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-80557,NB-21537,1,0,GEN-29935,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-60040,NB-82726,1,0,GEN-67270,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-46249,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-62044,LV-94418,5,0,GEN-35970,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-51192,LV-15007,5,0,GEN-79597,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-22811,NB-57309,1,0,GEN-90659,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-51283,NB-90801,1,0,GEN-58705,Academic
2026-02-03,DE,anti cd20 human flow,EB-46725,GEN-19888,3,0,GEN-73696,Academic
2026-02-05,DE,hela lysate wb control,EB-71107,EL-39399,1,0,GEN-15002,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-38397,EL-94867,2,0,GEN-78421,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-38055,CN-15563,2,0,GEN-11128,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-57571,NB-21111,1,0,GEN-54063,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-41373,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-63402,NB-24812,1,0,GEN-71711,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-90748,Academic
2026-02-05,DE,hela lysate wb control,EB-32585,EL-10480,1,0,GEN-24043,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-20668,NB-17170,1,0,GEN-31068,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-90119,BA-66168,4,0,GEN-71102,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-96744,CN-82360,2,0,GEN-54257,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-82466,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-73428,Academic
2026-02-05,DE,hela lysate wb control,EB-53034,EL-96084,1,0,GEN-71220,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-59876,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-88844,CN-25883,2,0,GEN-62337,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-22563,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-46214,GEN-29779,3,0,GEN-56695,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-57498,NB-45309,1,0,GEN-45538,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-83023,BA-85406,4,0,GEN-94578,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-47333,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-53416,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-55348,EL-13357,2,0,GEN-91238,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-73628,CN-26798,2,0,GEN-56114,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-42612,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-10595,NB-25764,1,0,GEN-61586,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-24715,EL-10260,2,0,GEN-12932,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-66170,EL-18518,2,0,GEN-24679,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-95360,LV-72660,5,0,GEN-63405,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-40693,CN-63890,2,0,GEN-31986,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-30979,LV-44510,5,0,GEN-76339,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-49933,BA-48061,4,0,GEN-73211,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-96367,EL-47082,2,0,GEN-33613,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-68157,BA-87240,4,0,GEN-44295,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-25269,NB-26165,1,0,GEN-14389,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-43766,NB-20455,1,0,GEN-19549,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-25132,BA-72235,4,0,GEN-38117,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-77687,CN-21469,2,0,GEN-35311,Hospital
2026-02-05,DE,hela lysate wb control,EB-22746,EL-86212,1,0,GEN-99674,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-83382,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-11620,Academic
2026-02-03,DE,anti cd20 human flow,EB-13768,GEN-44249,3,0,GEN-35396,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-18432,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-41050,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-66873,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-11191,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-44833,LV-18939,5,0,GEN-57648,Biopharma
2026-02-05,DE,hela lysate wb control,EB-36834,EL-77075,1,0,GEN-94446,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-81625,BA-71863,4,0,GEN-11192,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-92568,CN-31402,2,0,GEN-18383,Hospital
2026-02-05,DE,hela lysate wb control,EB-18953,EL-94249,1,0,GEN-73888,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-55048,NB-41742,1,0,GEN-67092,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-27814,BA-30968,4,0,GEN-70322,Academic
2026-02-05,DE,hela lysate wb control,EB-25959,EL-32677,1,0,GEN-38260,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-22789,BA-38846,4,0,GEN-98149,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-40073,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-84415,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-61140,GEN-49793,3,0,GEN-35702,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-61177,NB-72654,1,0,GEN-66353,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-83563,NB-72476,1,0,GEN-28974,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-28646,GEN-30665,3,0,GEN-21489,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-40968,NB-56723,1,0,GEN-27038,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-81503,GEN-63120,3,0,GEN-52053,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-25375,EL-19340,2,0,GEN-99680,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-62517,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-86983,NB-39191,1,0,GEN-98772,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-85280,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-34962,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-63053,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-27217,NB-94145,1,0,GEN-30125,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-99045,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-30656,BA-60149,4,0,GEN-13929,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-94002,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-76514,NB-36221,1,0,GEN-91430,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-79437,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-21249,BA-22014,4,0,GEN-23407,Academic
2026-02-03,DE,anti cd20 human flow,EB-60534,GEN-80376,3,0,GEN-67220,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-93513,LV-15133,5,0,GEN-25644,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-33921,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-66719,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-22267,CN-18539,2,0,GEN-86713,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-50643,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-11478,LV-76441,5,0,GEN-62796,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-55690,LV-18226,5,0,GEN-55329,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-90546,BA-91770,4,0,GEN-30666,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-57836,BA-66941,4,0,GEN-33785,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-57873,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-53729,EL-24425,2,0,GEN-32374,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-22833,LV-22320,5,0,GEN-88696,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-51823,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-28134,BA-50391,4,0,GEN-46722,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-82177,LV-68650,5,0,GEN-58789,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-27069,NB-17820,1,0,GEN-49710,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-81203,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-97808,CN-72776,2,0,GEN-74374,Hospital
2026-02-05,DE,hela lysate wb control,EB-19427,EL-63156,1,0,GEN-70372,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-80150,CN-26484,2,0,GEN-48419,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-22549,BA-47511,4,0,GEN-73474,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-30085,CN-73724,2,0,GEN-41027,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-15736,NB-58019,1,0,GEN-78159,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-71158,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-52811,EL-51139,2,0,GEN-65029,Hospital
2026-02-03,DE,anti cd20 human flow,EB-89416,GEN-71019,3,0,GEN-90119,Academic
2026-02-05,DE,hela lysate wb control,EB-59847,EL-32535,1,0,GEN-22046,Biopharma
2026-02-05,DE,hela lysate wb control,EB-18807,EL-49478,1,0,GEN-34421,Biopharma
2026-02-05,DE,hela lysate wb control,EB-41118,EL-69474,1,0,GEN-45751,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-53333,BA-56861,4,0,GEN-13703,Academic
2026-02-05,DE,hela lysate wb control,EB-29104,EL-80410,1,0,GEN-27354,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-29982,LV-99613,5,0,GEN-51853,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-94485,NB-89845,1,0,GEN-79339,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-80129,CN-68197,2,0,GEN-27048,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-56299,EL-85078,2,0,GEN-98511,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-55607,CN-34006,2,0,GEN-49360,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-28682,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-65323,LV-80185,5,0,GEN-18569,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-30448,NB-29565,1,0,GEN-48166,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-23017,BA-30084,4,0,GEN-66860,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-73279,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-24132,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-14409,NB-76375,1,0,GEN-85114,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-55133,BA-55459,4,0,GEN-95411,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-63538,BA-76053,4,0,GEN-10755,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-60321,CN-83394,2,0,GEN-22851,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-83247,CN-10918,2,0,GEN-48987,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-13677,CN-99180,2,0,GEN-98645,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-94389,NB-36208,1,0,GEN-25802,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-21243,BA-34850,4,0,GEN-21931,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-78156,NB-97690,1,0,GEN-60661,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-24297,GEN-62880,3,0,GEN-96374,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-74548,CN-76061,2,0,GEN-63409,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-25894,NB-93501,1,0,GEN-16636,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-88923,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-71939,GEN-68547,3,0,GEN-49611,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-91899,LV-82028,5,0,GEN-37086,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-96852,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-87809,BA-51205,4,0,GEN-42768,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-28292,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-23097,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-82241,BA-19221,4,0,GEN-46210,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-96813,BA-17044,4,0,GEN-63868,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-62263,NB-79806,1,0,GEN-48268,Biopharma
2026-02-05,DE,hela lysate wb control,EB-89444,EL-60504,1,0,GEN-74401,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-59695,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-18204,NB-41772,1,0,GEN-40604,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-61967,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-98210,LV-41984,5,0,GEN-78096,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-29365,CN-68112,2,0,GEN-68421,Hospital
2026-02-03,DE,anti cd20 human flow,EB-10683,GEN-66750,3,0,GEN-60690,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-83524,NB-12175,1,0,GEN-23385,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-67947,BA-16048,4,0,GEN-92115,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-24445,EL-82709,2,0,GEN-15451,Hospital
2026-02-05,DE,hela lysate wb control,EB-39860,EL-74900,1,0,GEN-13764,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-63254,CN-83242,2,0,GEN-56722,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-95445,NB-75841,1,0,GEN-90771,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-10249,NB-42140,1,0,GEN-99070,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-12268,BA-25503,4,0,GEN-66800,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-22224,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-47214,NB-45688,1,0,GEN-44767,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-96385,BA-61297,4,0,GEN-93801,Academic
2026-02-05,DE,hela lysate wb control,EB-98642,EL-74265,1,0,GEN-14894,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-13597,BA-88977,4,0,GEN-77160,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-19205,NB-42013,1,0,GEN-20948,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-60534,EL-67541,2,0,GEN-25619,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-54633,NB-14432,1,0,GEN-63264,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-25601,LV-67984,5,0,GEN-48880,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-72415,EL-34510,2,0,GEN-80381,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-13283,EL-76731,2,0,GEN-45723,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-14335,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-68705,CN-74107,2,0,GEN-78091,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-78254,LV-47604,5,0,GEN-77097,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-50404,EL-71234,2,0,GEN-29286,Hospital
2026-02-03,DE,anti cd20 human flow,EB-13272,GEN-59888,3,0,GEN-48355,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-27977,BA-61128,4,0,GEN-11873,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-52601,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-37910,EL-72079,2,0,GEN-48846,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-85290,LV-34182,5,0,GEN-29383,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-73531,NB-47212,1,0,GEN-92107,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-54515,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-54331,NB-50491,1,0,GEN-90906,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-48027,CN-69251,2,0,GEN-46385,Hospital
2026-02-03,DE,anti cd20 human flow,EB-99474,GEN-35261,3,0,GEN-35536,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-38233,Academic
2026-02-05,DE,hela lysate wb control,EB-20115,EL-75497,1,0,GEN-76991,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-10792,LV-63063,5,0,GEN-26871,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-30850,NB-63690,1,0,GEN-95759,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-67166,CN-26060,2,0,GEN-12299,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-68138,EL-19165,2,0,GEN-50093,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-85633,CN-22161,2,0,GEN-47076,Hospital
2026-02-05,DE,hela lysate wb control,EB-31231,EL-82906,1,0,GEN-28330,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-18906,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-81140,BA-48142,4,0,GEN-80606,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-11182,LV-66091,5,0,GEN-10898,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-19989,NB-97499,1,0,GEN-47006,Biopharma
2026-02-05,DE,hela lysate wb control,EB-21684,EL-21143,1,0,GEN-96429,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-45292,LV-99591,5,0,GEN-64825,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-15431,NB-96928,1,0,GEN-93501,Academic
2026-02-05,DE,hela lysate wb control,EB-90029,EL-94270,1,0,GEN-39156,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-30643,NB-98136,1,0,GEN-55730,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-36962,EL-79244,2,0,GEN-17518,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-99429,Academic
2026-02-05,DE,hela lysate wb control,EB-69600,EL-13510,1,0,GEN-85202,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-46991,BA-93824,4,0,GEN-19668,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-63786,CN-83916,2,0,GEN-35186,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-36826,BA-33371,4,0,GEN-52959,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-48529,LV-73894,5,0,GEN-37730,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-87053,NB-53155,1,0,GEN-85308,Academic
2026-02-05,DE,hela lysate wb control,EB-47433,EL-56223,1,0,GEN-21958,Biopharma
2026-02-05,DE,hela lysate wb control,EB-81803,EL-24259,1,0,GEN-98099,Biopharma
2026-02-05,DE,hela lysate wb control,EB-59447,EL-84153,1,0,GEN-62273,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-63907,NB-13408,1,0,GEN-42771,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-64690,BA-10809,4,0,GEN-29438,Academic
2026-02-03,DE,anti cd20 human flow,EB-89501,GEN-17617,3,0,GEN-55759,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-84141,CN-73536,2,0,GEN-21953,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-37791,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-15737,GEN-30553,3,0,GEN-57167,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-55158,EL-25183,2,0,GEN-99226,Hospital
2026-02-05,DE,hela lysate wb control,EB-96414,EL-99156,1,0,GEN-28901,Biopharma
2026-02-05,DE,hela lysate wb control,EB-10908,EL-58184,1,0,GEN-74895,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-18990,LV-86943,5,0,GEN-22500,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-99287,NB-41079,1,0,GEN-27158,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-98668,Academic
2026-02-03,DE,anti cd20 human flow,EB-23434,GEN-66237,3,0,GEN-53394,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-97534,Academic
