supplier_name,supplier_sku,internal_product_id,country,price_local,currency,inventory_status,lead_time_days,min_order_qty,last_feed_timestamp,discontinued_flag
CytoNova,CN-37540,EB-21200,DE,117.94,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-98297,EB-81942,US,605.73,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-16368,EB-70486,SE,435.26,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-54083,EB-16826,DE,232.27,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-78776,EB-82003,SE,332.73,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-91003,EB-95810,DE,326.26,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-66693,EB-12257,DE,220.45,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
ImmunoPeak,IP-56502,EB-99525,DE,381.88,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-73901,EB-39264,US,554.66,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-78908,EB-10081,US,466.96,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-93319,EB-79555,US,460.78,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-43529,EB-50394,DE,360.94,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-30453,EB-51795,DE,170.16,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-24940,EB-96111,DE,172.49,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-12372,EB-95085,US,471.72,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-93245,EB-69171,DE,381.63,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordAssay,NA-71715,EB-78723,DE,490.42,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-53721,EB-60401,DE,430.07,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-23536,EB-93623,US,545.95,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-13852,EB-54898,US,472.93,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-21884,EB-12970,US,459.80,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-17480,EB-14226,DE,393.00,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-82797,EB-85601,DE,203.85,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-64375,EB-44762,DE,318.49,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-13198,EB-52257,US,534.36,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-75269,EB-75497,DE,336.55,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-44007,EB-72827,DE,184.84,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-69784,EB-37797,DE,356.71,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-62273,EB-43158,US,635.66,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-98435,EB-88665,DE,401.97,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-80454,EB-29456,SE,426.83,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-36659,EB-80209,US,450.26,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-93212,EB-75911,SE,425.97,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-76015,EB-25324,DE,407.39,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-94538,EB-72998,DE,424.24,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-81176,EB-11166,US,571.02,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-98575,EB-83430,DE,105.69,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-93686,EB-94004,SE,416.06,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-42708,EB-86719,US,580.34,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-24573,EB-19467,SE,416.62,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-75410,EB-18764,DE,220.86,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-60493,EB-95801,DE,264.56,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-19666,EB-90464,DE,194.71,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-20374,EB-23150,US,497.98,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-74051,EB-31698,DE,128.17,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-43009,EB-96879,DE,447.14,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-19147,EB-25856,DE,211.37,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-56063,EB-54450,DE,173.65,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-51999,EB-11485,US,445.06,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-81203,EB-61340,DE,583.61,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-60054,EB-45663,DE,130.78,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-53540,EB-98201,US,459.42,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-11090,EB-98788,DE,224.87,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-84165,EB-25903,DE,450.13,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-94037,EB-82931,US,546.66,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-56815,EB-48820,DE,125.79,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-94198,EB-82836,US,439.48,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-15507,EB-58181,US,401.88,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-89813,EB-74781,DE,440.14,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-53799,EB-23518,DE,255.55,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-92336,EB-42418,DE,136.63,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-76564,EB-29308,US,591.43,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-54684,EB-59727,DE,173.15,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-14535,EB-52290,US,484.24,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-30745,EB-70018,DE,323.46,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-72423,EB-43661,DE,159.82,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-77069,EB-24794,US,548.17,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-47033,EB-75185,DE,126.93,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-63840,EB-50918,DE,211.96,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-71539,EB-49759,DE,353.20,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-81554,EB-89167,DE,429.78,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-43505,EB-25523,DE,355.10,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-85119,EB-48649,DE,370.31,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-48478,EB-58082,DE,121.64,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-12239,EB-73052,DE,433.49,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
LabVeritas,LV-94227,EB-61881,DE,239.59,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-47294,EB-74530,US,421.91,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-73065,EB-65989,US,562.72,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordAssay,NA-59611,EB-27000,DE,428.28,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-21958,EB-16682,DE,447.03,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-46386,EB-50259,DE,272.86,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-59798,EB-20891,DE,448.51,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-39686,EB-56659,DE,591.40,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-92945,EB-73145,DE,363.93,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-76909,EB-92463,DE,328.89,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-85558,EB-17956,DE,330.83,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-51605,EB-34907,DE,194.27,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-53208,EB-83417,DE,173.29,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-46274,EB-18668,DE,201.05,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-14212,EB-61366,DE,351.96,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-30632,EB-34237,US,384.56,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-31083,EB-69449,DE,286.33,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-12537,EB-51633,DE,439.41,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-39373,EB-84186,US,446.17,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-72931,EB-82914,DE,355.56,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-90212,EB-54384,DE,194.97,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-58725,EB-39603,DE,383.70,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-72058,EB-33032,DE,473.03,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-82331,EB-53084,US,442.51,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-97447,EB-15328,US,511.76,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-87834,EB-58419,DE,171.67,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-34599,EB-80182,US,418.54,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-40440,EB-18984,US,445.67,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-19728,EB-12484,SE,396.71,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-51669,EB-67149,US,451.43,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-29281,EB-45296,DE,397.36,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-26236,EB-19653,DE,411.05,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-45324,EB-56878,SE,427.46,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-95594,EB-90230,DE,220.92,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-86265,EB-57340,DE,118.23,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-98628,EB-97507,DE,454.12,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-72433,EB-25547,DE,285.82,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-64907,EB-50556,DE,132.69,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-73591,EB-40677,US,535.65,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-80103,EB-56934,DE,353.43,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-14725,EB-17660,DE,397.69,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-71343,EB-87726,DE,440.42,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
LabVeritas,LV-74104,EB-58321,DE,194.40,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-39081,EB-42592,US,484.08,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-26034,EB-91670,SE,408.53,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-22126,EB-29443,DE,423.10,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-10955,EB-44069,US,589.25,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-34618,EB-79280,US,416.15,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-33674,EB-44625,US,595.75,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-58906,EB-90743,DE,402.35,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-10877,EB-85570,US,532.26,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-46114,EB-79349,DE,518.36,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-71092,EB-92272,DE,353.36,EUR,In Stock,4,1,2026-02-03T05:00:00,N
NordAssay,NA-21656,EB-12735,DE,491.85,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioGnostics,BG-71267,EB-66258,DE,209.00,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-78360,EB-44832,SE,428.54,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-13794,EB-93269,DE,374.03,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-50685,EB-43639,DE,219.78,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-83708,EB-86843,US,624.95,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-73109,EB-14136,DE,442.47,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioGnostics,BG-42066,EB-39756,DE,195.70,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-32749,EB-69643,SE,353.13,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-35638,EB-89366,US,495.20,USD,In Stock,12,1,2026-02-02T05:00:00,N
LabVeritas,LV-31861,EB-11920,DE,227.69,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-66655,EB-89700,DE,527.30,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-32487,EB-66863,US,549.61,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-78856,EB-77140,DE,106.17,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-10236,EB-19614,DE,576.91,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-96892,EB-45194,DE,323.69,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-52215,EB-28743,SE,491.61,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-39157,EB-87396,US,619.72,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-87524,EB-62842,DE,200.40,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-17874,EB-46346,DE,342.99,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-30847,EB-80148,US,421.75,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-21336,EB-47566,DE,569.04,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-75292,EB-16787,US,582.92,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-85058,EB-23453,DE,104.40,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-79788,EB-38060,DE,219.25,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-12358,EB-66278,DE,200.39,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-25861,EB-27340,DE,404.73,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-63440,EB-33359,DE,476.83,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-93365,EB-53704,DE,315.57,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-73825,EB-62198,DE,397.09,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-26399,EB-53461,DE,472.68,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-15560,EB-41668,US,518.80,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-31031,EB-93029,DE,381.18,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-73393,EB-40544,DE,398.83,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
LabVeritas,LV-69907,EB-30100,DE,201.78,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-14928,EB-12841,DE,410.47,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-16433,EB-97121,DE,302.01,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-40480,EB-11179,US,511.74,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioGnostics,BG-12930,EB-66688,DE,162.50,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-48466,EB-30029,DE,195.38,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-18703,EB-70888,DE,454.75,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-37124,EB-56218,DE,210.55,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-85571,EB-46434,DE,193.97,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-43038,EB-90558,DE,135.23,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-32613,EB-77861,DE,205.22,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-78918,EB-11612,DE,123.58,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-79403,EB-96560,DE,236.96,EUR,In Stock,3,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-81026,EB-67018,DE,332.52,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-95991,EB-67612,DE,238.39,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-56555,EB-25165,DE,589.36,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioGnostics,BG-95497,EB-75362,DE,213.48,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-80587,EB-15677,DE,373.54,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-19170,EB-83012,DE,213.25,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-20213,EB-57050,US,569.88,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-92956,EB-13308,DE,201.80,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-46089,EB-69887,US,475.29,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-15019,EB-46503,US,611.66,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-77790,EB-67746,DE,128.04,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioGnostics,BG-20682,EB-59348,DE,222.21,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-15440,EB-77610,DE,376.84,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
ImmunoPeak,IP-68818,EB-50122,DE,345.99,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-56954,EB-47583,DE,128.66,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-97236,EB-28379,DE,174.67,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-42292,EB-87962,DE,387.15,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-63981,EB-64321,DE,210.59,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-99137,EB-64966,US,463.60,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-29107,EB-85343,DE,377.52,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-89684,EB-84566,DE,314.98,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-83384,EB-20634,DE,466.09,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
CytoNova,CN-45323,EB-50037,DE,120.76,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-10422,EB-90950,DE,410.93,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-77961,EB-91196,DE,322.83,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-93376,EB-87419,DE,201.82,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-60086,EB-77438,DE,373.60,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
LabVeritas,LV-79011,EB-26570,DE,189.93,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-81784,EB-47210,DE,197.30,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-60304,EB-72916,DE,411.81,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-34232,EB-21047,DE,458.34,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-29983,EB-13005,SE,368.70,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-75010,EB-44341,DE,130.83,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-33339,EB-70163,DE,537.11,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-22181,EB-39328,DE,389.60,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-14942,EB-36725,DE,311.51,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-19890,EB-11232,DE,232.59,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-87296,EB-42768,DE,159.69,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-77619,EB-34407,US,466.93,USD,In Stock,6,1,2026-02-01T05:00:00,N
LabVeritas,LV-20626,EB-25166,DE,200.51,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-15612,EB-31139,DE,445.02,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-76847,EB-36597,DE,461.55,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-50502,EB-16751,DE,457.28,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-80592,EB-34313,DE,404.30,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-22465,EB-48322,DE,436.64,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-91918,EB-93444,DE,174.69,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-41560,EB-78021,DE,448.28,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-23971,EB-52387,US,462.14,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-76243,EB-66350,DE,588.22,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-70437,EB-12867,DE,133.15,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-45631,EB-72871,DE,227.88,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-37728,EB-91880,DE,428.38,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-87804,EB-80565,SE,418.02,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-84309,EB-66300,DE,442.95,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-74544,EB-54124,DE,302.62,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-62431,EB-15717,US,464.08,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-65631,EB-84016,DE,414.99,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-85658,EB-28595,US,621.78,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-60617,EB-24731,DE,201.13,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-98779,EB-76796,DE,415.91,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-19567,EB-64557,DE,322.07,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-20898,EB-30494,DE,348.01,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-51231,EB-68061,DE,373.24,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-49264,EB-53698,DE,209.79,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-42311,EB-97979,US,621.14,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-18389,EB-28432,US,526.81,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-39635,EB-31781,US,508.26,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-25986,EB-95978,DE,393.48,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-91206,EB-84809,DE,566.01,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-25348,EB-37880,DE,100.21,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-17429,EB-62988,DE,433.87,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-50370,EB-76971,DE,348.06,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-86793,EB-50246,SE,467.49,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-30111,EB-26528,DE,358.57,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-43614,EB-58121,DE,433.70,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioGnostics,BG-82358,EB-10893,DE,214.19,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-97078,EB-81002,DE,424.20,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-95833,EB-27973,DE,127.70,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-85983,EB-13118,US,457.24,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-49867,EB-77965,US,503.39,USD,Backorder,21,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-88344,EB-84884,DE,266.46,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-50564,EB-26443,DE,97.15,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-67006,EB-27797,US,608.14,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-53420,EB-16240,US,551.38,USD,Backorder,21,1,2026-02-02T05:00:00,N
